,academic_session,available_to_erasmus_students,available_to_visiting_students,code,credits,level,remark,school,taught_wholly_by_distance_learning,title,typically_offered
2377,2017-18,No,No,ENGLIT5078,20,Level 5 (SCQF level 11),,School of Critical Studies,,The Mind of the Contemporary American Novel,Either Semester 1 or Semester 2
2378,2017-18,No,No,ENGLIT5093,20,Level 5 (SCQF level 11),,School of Critical Studies,,Victorian 1: Writing the Times,Either Semester 1 or Semester 2
2379,2017-18,No,No,ENGLIT5094,20,Level 5 (SCQF level 11),,School of Critical Studies,,"Victorian 2: Readers, Writers, Publishers",Either Semester 1 or Semester 2
2380,2017-18,Yes,Yes,FTV1011,20,Level 1 (SCQF level 7),,School of Culture and Creative Arts,,"Film and Television 1A: Looking, listening, reading.",Semester 1
2381,2017-18,Yes,Yes,FTV1010,20,Level 1 (SCQF level 7),,School of Culture and Creative Arts,,Film and Television 1B: Key Moments in the Development of Cinema and Television,Semester 2
2382,2017-18,Yes,Yes,FTV2001,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,"FTV2A: Spectatorship, Audiences And Identities",Either Semester 1 or Semester 2
2383,2017-18,Yes,Yes,FTV2002,20,Level 2 (SCQF level 8),,School of Culture and Creative Arts,,"FTV2B: History, Aesthetics And Genre",Either Semester 1 or Semester 2
2384,2017-18,Yes,Yes,FTV4018,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,American Independent Cinema,Semester 2
2385,2017-18,Yes,Yes,FTV4093,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Censoring the Screen,Either Semester 1 or Semester 2
2386,2017-18,,Yes,FTV4030,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Documentary Film And Television,Semester 2
2387,2017-18,No,No,FTV4005P,20,Level 4 (SCQF level 10),Joint,School of Culture and Creative Arts,,FTV Dissertation,Runs Throughout Semesters 1 and 2
2388,2017-18,No,No,FTV4006P,40,Level 4 (SCQF level 10),Single,School of Culture and Creative Arts,,FTV Dissertation,Runs Throughout Semesters 1 and 2
2389,2017-18,,No,FTV4004,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Film Analysis,Semester 1
2390,2017-18,,Yes,FTV4085,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Japanese Cinema after WWII,Either Semester 1 or Semester 2 (Alternate Years)
2391,2017-18,,Yes,FTV4008,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Media And Cultural Policy (Half Course),Semester 1
2392,2017-18,Yes,Yes,FTV4011,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Screen Audiences,Either Semester 1 or Semester 2
2393,2017-18,Yes,Yes,FTV4059,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Screen Performance,Semester 1
2394,2017-18,No,No,FTV4096,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Screen Production for Junior Honours FTV,Semester 2
2395,2017-18,No,No,FTV4083,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Screen Production for Senior Honours FTV,Repeated in Semesters 1 and 2
2396,2017-18,,Yes,FTV4013,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Television Analysis,Semester 2
2397,2017-18,Yes,Yes,FTV4072,20,Level 4 (SCQF level 10),,School of Culture and Creative Arts,,Television Sitcom,Either Semester 1 or Semester 2
2398,2017-18,Yes,Yes,FTV5060,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Advanced Topics in Film Studies,Either Semester 1 or Semester 2 (Alternate Years)
2399,2017-18,Yes,Yes,FTV5061,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Advanced Topics in Television Studies,Either Semester 1 or Semester 2 (Alternate Years)
2400,2017-18,No,No,FTV5057,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Creative Practice: Film Curation,Either Semester 1 or Semester 2
2401,2017-18,,Yes,FTV5042,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Critical Theories of Digital Media,Semester 1
2402,2017-18,,Yes,FTV5040,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Distribution and Exhibition of International Cinema,Semester 2
2403,2017-18,,Yes,FTV5043,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Documentary Film and Television,Either Semester 1 or Semester 2
2404,2017-18,,No,FTV5020,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,"Ethnicity, Representation & Identity: Adaptation And Hybridity On Screen",Runs Throughout Semesters 1 and 2
2405,2017-18,,Yes,FTV5049,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Experimental Art and Media,Either Semester 1 or Semester 2
2406,2017-18,,Yes,FTV5018P,60,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,FTV Postgraduate Dissertation,Full Year
2407,2017-18,,No,FTV5021,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,Yes,Feature Writing,Full Year
2408,2017-18,Yes,Yes,FTV5050,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Festivals,Either Semester 1 or Semester 2
2409,2017-18,No,No,FTV5001,60,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Film & TV Studies: Core Course,Full Year
2410,2017-18,,Yes,FTV5022,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Film And Movement,Either Semester 1 or Semester 2
2411,2017-18,,No,FTV5004,40,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Film Journalism Mlitt Core Course 1,Semester 1
2412,2017-18,,No,FTV5005,40,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Film Journalism Mlitt Core Course 2,Semester 2
2413,2017-18,,No,FTV5023,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,Yes,Film Reviewing,Full Year
2414,2017-18,,Yes,FTV5045,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Film Tourism,Semester 2
2415,2017-18,,Yes,FTV5024,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Genre In Hollywood: The Western,Semester 2
2416,2017-18,,Yes,FTV5006,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,History of Critical Writing on Film and Television,Semester 1
2417,2017-18,,Yes,FTV5041,60,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,International Cinemas: Core Course,Runs Throughout Semesters 1 and 2
2418,2017-18,,No,FTV5025,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,Yes,Interview-Based Feature Writing,Full Year
2419,2017-18,,Yes,FTV5007,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Issues In Audience Management,Semester 2
2420,2017-18,No,No,FTV5052P,100,Level 5 (SCQF level 11),100,School of Culture and Creative Arts,,MRes Dissertation in Film & TV Studies,Summer
2421,2017-18,No,No,FTV5053P,120,Level 5 (SCQF level 11),120,School of Culture and Creative Arts,,MRes Dissertation in Film & TV Studies,Summer
2422,2017-18,No,No,FTV5051P,90,Level 5 (SCQF level 11),90,School of Culture and Creative Arts,,MRes Dissertation in Film & TV Studies,Summer
2423,2017-18,,Yes,FTV5008,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Media  Economics,Semester 1
2424,2017-18,,Yes,FTV5009,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Media  Economics,Semester 1
2425,2017-18,,Yes,FTV5010,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Media & Cultural Policy,Semester 2
2426,2017-18,,Yes,FTV5011,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Media & Cultural Policy,Semester 2
2427,2017-18,No,Yes,FTV5013P,60,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Media Management Dissertation,Semester 2
2428,2017-18,,Yes,FTV5026,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Melodrama & Film Noir: Issues Of Genre Creation,Semester 1
2429,2017-18,,Yes,FTV5027,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Melodrama & Film Noir: Issues Of Genre Creation,Semester 2
2430,2017-18,,Yes,FTV5014,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Multi-Strand Narratives,Semester 2
2431,2017-18,,Yes,FTV5028,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Music And The Moving Image,Semester 1
2432,2017-18,,Yes,FTV5044,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,"New African Cinemas, Masters option course",Either Semester 1 or Semester 2 (Alternate Years)
2433,2017-18,,No,FTV5048,40,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Practical Workshop 1: Writing the Pitch,Semester 1
2434,2017-18,,No,FTV5047,40,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Practical Workshop 2: Pilot project,Semester 2
2435,2017-18,,No,FTV5046P,60,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Practice Led Dissertation,Summer
2436,2017-18,,Yes,FTV5035,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Research Methods For Cultural & Media Policy,Semester 1
2437,2017-18,,Yes,FTV5017,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Screen Adaptations,Full Year (Alternate Years)
2438,2017-18,,No,FTV5029,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Screen Animation,Semester 2
2439,2017-18,,No,FTV5030,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Screen Animation,Semester 1
2440,2017-18,,Yes,FTV5031,20,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,Screen Bodies,Semester 2
2441,2017-18,No,No,FTV5058,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,The Material of Film Curation,Semester 1
2442,2017-18,No,No,FTV5059,30,Level 5 (SCQF level 11),,School of Culture and Creative Arts,,The Practice of Film Curation,Semester 2
2443,2017-18,Yes,Yes,FRENCH1010,20,Level 1 (SCQF level 7),,School of Modern Languages and Cultures,,French 1 Beginners (Early Exit),Semester 1
2444,2017-18,Yes,Yes,FRENCH1004,20,Level 1 (SCQF level 7),,School of Modern Languages and Cultures,,French Culture 1 (Non-Beginners),Runs Throughout Semesters 1 and 2
2445,2017-18,Yes,Yes,FRENCH1005,40,Level 1 (SCQF level 7),Beginners,School of Modern Languages and Cultures,,French Language 1,Runs Throughout Semesters 1 and 2
2446,2017-18,Yes,Yes,FRENCH1006,20,Level 1 (SCQF level 7),,School of Modern Languages and Cultures,,French Language 1 (Non-Beginners),Runs Throughout Semesters 1 and 2
2447,2017-18,,No,FRENCH2012,120,Level 2 (SCQF level 8),,School of Modern Languages and Cultures,,FRENCH YEAR ABROAD ASSISTANT,Full Year
2448,2017-18,,No,FRENCH2013,120,Level 2 (SCQF level 8),,School of Modern Languages and Cultures,,FRENCH YEAR ABROAD STUDENT,Full Year
2449,2017-18,Yes,Yes,FRENCH2010,20,Level 2 (SCQF level 8),,School of Modern Languages and Cultures,,French Culture 2,Runs Throughout Semesters 1 and 2
2450,2017-18,Yes,Yes,FRENCH2011,20,Level 2 (SCQF level 8),,School of Modern Languages and Cultures,,French Language 2,Runs Throughout Semesters 1 and 2
2451,2017-18,Yes,Yes,FRENCH3002,30,Level 3 (SCQF level 9),,School of Modern Languages and Cultures,,French 3 Language,Runs Throughout Semesters 1 and 2
2452,2017-18,Yes,Yes,FRENCH3001,60,Level 3 (SCQF level 9),,School of Modern Languages and Cultures,,French 3 Language and Culture,Runs Throughout Semesters 1 and 2
2453,2017-18,,Yes,FRENCH4001,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,20th Century And Contemporary French Women's Writing,Runs Throughout Semesters 1 and 2
2454,2017-18,,No,FRENCH4090,30,Level 4 (SCQF level 10),French,School of Modern Languages and Cultures,,Accountancy with Langs,Runs Throughout Semesters 1 and 2
2455,2017-18,,Yes,FRENCH4002,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Bande Dessinee,Runs Throughout Semesters 1 and 2
2456,2017-18,,Yes,FRENCH4095,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,"Consumption, Culture and Society in Modern France",Runs Throughout Semesters 1 and 2
2457,2017-18,Yes,Yes,FRENCH4004,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Court And Conflict In Medieval French Literature,Runs Throughout Semesters 1 and 2
2458,2017-18,Yes,Yes,FRENCH4104,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Food and Culture in France,Runs Throughout Semesters 1 and 2
2459,2017-18,Yes,Yes,FRENCH4100,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,France 1940-44: The Occupation and its Legacies,Runs Throughout Semesters 1 and 2
2460,2017-18,Yes,Yes,FRENCH4006,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,French Cinema,Runs Throughout Semesters 1 and 2
2461,2017-18,No,No,FRENCH4007P,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,French Dissertation,Runs Throughout Semesters 1 and 2
2462,2017-18,No,No,FRENCH4082,0,Level 4 (SCQF level 10),Junior,School of Modern Languages and Cultures,,French Honours Spoken Language,Runs Throughout Semesters 1 and 2
2463,2017-18,,No,FRENCH4083,20,Level 4 (SCQF level 10),Senior,School of Modern Languages and Cultures,,French Honours Spoken Language,Runs Throughout Semesters 1 and 2
2464,2017-18,,Yes,FRENCH4084,10,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,French Honours Spoken Language (year 1 exit),Runs Throughout Semesters 1 and 2
2465,2017-18,,No,FRENCH4089,60,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,French Honours Subsidiary Language (Non-Arts),Runs Throughout Semesters 1 and 2
2466,2017-18,No,No,FRENCH4085,0,Level 4 (SCQF level 10),Junior,School of Modern Languages and Cultures,,French Honours Written Language,Runs Throughout Semesters 1 and 2
2467,2017-18,Yes,Yes,FRENCH4086,40,Level 4 (SCQF level 10),Senior,School of Modern Languages and Cultures,,French Honours Written Language,Runs Throughout Semesters 1 and 2
2468,2017-18,,Yes,FRENCH4087,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,French Honours Written Language (year 1 exit),Runs Throughout Semesters 1 and 2
2469,2017-18,,Yes,FRENCH4079,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,French Song and Society:  From Troubadours to Rap,Runs Throughout Semesters 1 and 2
2470,2017-18,,Yes,FRENCH4010,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Language And Socio-Cultural Identity In Modern France,Runs Throughout Semesters 1 and 2
2471,2017-18,,Yes,FRENCH4012,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Modern French Thought,Runs Throughout Semesters 1 and 2
2472,2017-18,,Yes,FRENCH4096,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Nineteenth-century French literature and the language of race,Runs Throughout Semesters 1 and 2
2473,2017-18,Yes,Yes,FRENCH4015,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Satire And Subversion In Medieval French Literature,Runs Throughout Semesters 1 and 2
2474,2017-18,,Yes,FRENCH4022,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,The European Emblem,Runs Throughout Semesters 1 and 2
2475,2017-18,,Yes,FRENCH4097,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,The Twenty-First Century Novel in French,Runs Throughout Semesters 1 and 2
2476,2017-18,Yes,Yes,FRENCH4103,10,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Translation for French Erasmus students - Semester 1,Semester 1
2477,2017-18,Yes,Yes,FRENCH4102,10,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Translation for French Erasmus students - Semester 2,Semester 2
2478,2017-18,Yes,Yes,FRENCH4027,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Travel Writing,Runs Throughout Semesters 1 and 2
2479,2017-18,Yes,Yes,FRENCH4105,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Writing the Visual: The Art of the Text,Runs Throughout Semesters 1 and 2
2480,2017-18,,Yes,FRENCH4098,20,Level 4 (SCQF level 10),,School of Modern Languages and Cultures,,Zombies and Terror: Representations of Haitian Dictatorship,Runs Throughout Semesters 1 and 2
2481,2017-18,,No,FRENCH5026,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Approaches to Translation and the Professional Environment,Semester 2
2482,2017-18,,Yes,FRENCH5038,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,English into French Advanced Translation and Language Study 1,Semester 1
2483,2017-18,,Yes,FRENCH5039,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,English into French Advanced Translation and Language Study 2,Semester 2
2484,2017-18,,Yes,FRENCH5023,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,French Advanced Translation and Language Study 1,Semester 1
2485,2017-18,,No,FRENCH5024,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,French Advanced Translation and Language Study 2,Semester 2
2486,2017-18,No,No,FRENCH5032P,60,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,MLitt Modern Languages and Cultures Dissertation,Summer
2487,2017-18,No,No,FRENCH5021P,60,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,MSc in Translation Studies: Translation and Professional Practice Dissertation,Summer
2488,2017-18,Yes,Yes,FRENCH5033,30,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,PG Advanced French,Runs Throughout Semesters 1 and 2
2489,2017-18,Yes,Yes,FRENCH5034,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,PG BEGINNER FRENCH 1,Semester 1
2490,2017-18,Yes,Yes,FRENCH5035,40,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,PG BEGINNER FRENCH 2,Runs Throughout Semesters 1 and 2
2491,2017-18,Yes,Yes,FRENCH5036,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,PG Intermediate French,Runs Throughout Semesters 1 and 2
2492,2017-18,Yes,Yes,FRENCH5037,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,PG Non-Beginner Elementary French,Runs Throughout Semesters 1 and 2
2493,2017-18,,Yes,FRENCH5025,20,Level 5 (SCQF level 11),,School of Modern Languages and Cultures,,Translation Studies in Theory and Practice,Semester 1
2494,2017-18,Yes,Yes,GAELIC1001,40,Level 1 (SCQF level 7),Advanced,School of Humanities,,Gaelic 1,Runs Throughout Semesters 1 and 2
2495,2017-18,Yes,Yes,GAELIC1003,40,Level 1 (SCQF level 7),Beginners,School of Humanities,,Gaelic 1,Runs Throughout Semesters 1 and 2
2496,2017-18,Yes,Yes,GAELIC1005,40,Level 1 (SCQF level 7),Intermediate,School of Humanities,,Gaelic 1,Runs Throughout Semesters 1 and 2
2497,2017-18,Yes,Yes,GAELIC1002,20,Level 1 (SCQF level 7),,School of Humanities,,Gaelic 1 Advanced (Half Course),Semester 1
