,date,destination,note,origin,price,url
0,2018-01-14,Tokyo,,CDMX,10972.0,http://www.vuelax.com/2018/01/14/cdmx-a-tokyo-10972/
1,2018-01-13,Lima,,CDMX,5059.0,http://www.vuelax.com/2018/01/13/cdmx-a-lima-5059/
2,2018-01-13,Bélgica,,CUN,9731.0,http://www.vuelax.com/2018/01/13/cun-a-belgica-9731/
3,2018-01-12,Islandia,,Canadá,4425.0,http://www.vuelax.com/2018/01/12/canada-a-islandia-4425/
4,2018-01-12,Inglaterra,,Islandia,1156.0,http://www.vuelax.com/2018/01/12/islandia-a-inglaterra-1156/
5,2018-01-12,Lima,,CDMX,5199.0,http://www.vuelax.com/2018/01/12/cdmx-a-lima-5199/
6,2018-01-11,Chile,,CDMX,7883.0,http://www.vuelax.com/2018/01/11/cdmx-a-chile-7883/
7,2018-01-11,L.A.,,GDL y CDMX,3269.0,http://www.vuelax.com/2018/01/11/gdl-y-cdmx-a-l-a-3269/
8,2018-01-11,Orlando,,CDMX,3216.0,http://www.vuelax.com/2018/01/11/cdmx-a-orlando-3216/
9,2018-01-10,Puerto Escondido,,CDMX,1157.0,http://www.vuelax.com/2018/01/10/cdmx-a-puerto-escondido-1157/
10,2018-01-10,Lima,,CDMX,5509.0,http://www.vuelax.com/2018/01/10/cdmx-a-lima-5509/
11,2018-01-10,Bali,,CDMX y GDL,12603.0,http://www.vuelax.com/2018/01/10/cdmx-y-gdl-a-bali-12603/
12,2018-01-09,Berlín,,Toronto,6792.0,http://www.vuelax.com/2018/01/09/toronto-a-berlin-6792/
13,2018-01-09,India,,CDMX,12879.0,http://www.vuelax.com/2018/01/09/cdmx-a-india-12879/
14,2018-01-09,Miami,,CDMX,4103.0,http://www.vuelax.com/2018/01/09/cdmx-a-miami-4103-vuelos-directos/
15,2018-01-08,Ártico,,CDMX,9257.0,http://www.vuelax.com/2018/01/08/cdmx-a-artico-9257/
16,2018-01-08,NYC,,CDMX,4138.0,http://www.vuelax.com/2018/01/08/cdmx-a-nyc-4138-vuelos-directos/
17,2018-01-08,La Habana,,CUN y CDMX,3219.0,http://www.vuelax.com/2018/01/08/cun-y-cdmx-a-la-habana-3219/
18,2018-01-08,Islas Caimán,,CDMX,9119.0,http://www.vuelax.com/2018/01/08/cdmx-a-islas-caiman-9119/
19,2018-01-08,Holanda,,CUN,9513.0,http://www.vuelax.com/2018/01/08/cun-a-holanda-9513/
20,2018-01-07,Francia,,Canadá,5499.0,http://www.vuelax.com/2018/01/07/canada-a-francia-5499/
21,2018-01-06,Puerto Escondido,,CDMX,1150.0,http://www.vuelax.com/2018/01/06/cdmx-a-puerto-escondido-1150/
22,2018-01-06,Japón,,CDMX,10912.0,http://www.vuelax.com/2018/01/06/cdmx-a-japon-10912/
23,2018-01-05,Vancouver,,CDMX,5036.0,http://www.vuelax.com/2018/01/05/cdmx-a-vancouver-5036-vuelos-directos/
24,2018-01-05,Calgary,,CDMX,5513.0,http://www.vuelax.com/2018/01/05/cdmx-a-calgary-5513-vuelos-directos/
25,2018-01-05,Islandia,,Canadá,4247.0,http://www.vuelax.com/2018/01/05/canada-a-islandia-4247/
26,2018-01-05,Madrid,,CUN,10320.0,http://www.vuelax.com/2018/01/05/cun-a-madrid-10320-vuelos-directos/
27,2018-01-05,Puerto Rico,,CDMX,4728.0,http://www.vuelax.com/2018/01/05/cdmx-a-puerto-rico-4728/
28,2018-01-04,Alemania,,CUN,10168.0,http://www.vuelax.com/2018/01/04/cun-a-alemania-10168-vuelos-directos/
29,2018-01-04,Guatemala,,CDMX,3512.0,http://www.vuelax.com/2018/01/04/cdmx-a-guatemala-3512/
30,2018-01-04,Kuwait,,CDMX,10575.0,http://www.vuelax.com/2018/01/04/cdmx-a-kuwait-10575/
31,2018-01-04,Baréin,,CUN y CDMX,8989.0,http://www.vuelax.com/2018/01/04/cun-y-cdmx-a-barein-8989/
32,2018-01-03,NYC,,CUN y CDMX,4137.0,http://www.vuelax.com/2018/01/03/cun-y-cdmx-a-nyc-4137/
33,2018-01-03,Ártico,,CDMX,9812.0,http://www.vuelax.com/2018/01/03/cdmx-a-artico-9812-temporada-auroras/
34,2018-01-03,Bélgica,,CUN,9392.0,http://www.vuelax.com/2018/01/03/cun-a-belgica-9392/
35,2018-01-02,Dubái,,CUN y CDMX,11295.0,http://www.vuelax.com/2018/01/02/cun-y-cdmx-a-dubai-11295/
36,2018-01-02,Islandia,,Toronto,4495.0,http://www.vuelax.com/2018/01/02/toronto-a-islandia-4495/
37,2018-01-01,Japón,,CDMX y GDL,11142.0,http://www.vuelax.com/2018/01/01/cdmx-y-gdl-a-japon-11142/
38,2018-01-01,Cusco,,CDMX,7123.0,http://www.vuelax.com/2018/01/01/cdmx-a-cuzco-7123/
39,2018-01-01,Londres,,CUN,10619.0,http://www.vuelax.com/2018/01/01/cun-a-londres-10619/
40,2017-12-31,Bahréin,,CDMX,9374.0,http://www.vuelax.com/2017/12/31/cdmx-a-bahrein-9374/
41,2017-12-30,Dubai,,CDMX,13070.0,http://www.vuelax.com/2017/12/30/cdmx-a-dubai-13070/
42,2017-12-30,Cancún,,"CDMX, MTY, GDL, León y SLP",2612.0,http://www.vuelax.com/2017/12/30/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2612/
43,2017-12-29,Moscú,,Milán,17685.0,http://www.vuelax.com/2017/12/29/mundial-cdmx-a-milan-milan-a-moscu-17685/
44,2017-12-29,P. Escondido,,CDMX,1172.0,http://www.vuelax.com/2017/12/29/cdmx-a-p-escondido-1172-2/
45,2017-12-29,China,,Vancouver,8615.0,http://www.vuelax.com/2017/12/29/vancouver-a-china-8615/
46,2017-12-29,Milán,,CDMX,12973.0,http://www.vuelax.com/2017/12/29/cdmx-a-milan-12973-opcion-de-hostal-desde-612-pesos-la-noche-con-desayuno-incluido/
47,2017-12-28,"Reikiavik, Islandia",,NYC,3945.0,http://www.vuelax.com/2017/12/28/nyc-a-reikiavik-islandia-3945/
48,2017-12-28,París,,NYC,6180.0,http://www.vuelax.com/2017/12/28/nyc-a-paris-6180/
49,2017-12-28,Miami,,CUN y CDMX,3344.0,http://www.vuelax.com/2017/12/28/cun-y-cdmx-a-miami-3344/
50,2017-12-28,NYC,,CDMX y 23 ciudades más,4242.0,http://www.vuelax.com/2017/12/28/cdmx-a-nyc-4242-opcion-de-hostal-desde-662-pesos-la-noche/
51,2017-12-28,"El Cairo, Egipto",,CDMX,10476.0,http://www.vuelax.com/2017/12/28/cdmx-a-el-cairo-egipto-10476/
52,2017-12-28,Puerto Vallarta,,CDMX,1697.0,http://www.vuelax.com/2017/12/28/cdmx-a-puerto-vallarta-1697/
53,2017-12-27,"Helsinki, Finlandia",,CUN,15557.0,http://www.vuelax.com/2017/12/27/cun-a-helsinki-finlandia-15557/
54,2017-12-27,"Düsseldorf, Alemania",,CUN,10302.0,http://www.vuelax.com/2017/12/27/cun-a-dusseldorf-alemania-10302/
55,2017-12-27,"Mérida, Yucatán",,"MTY, GDL y CDMX",1430.0,http://www.vuelax.com/2017/12/27/mty-gdl-y-cdmx-a-merida-yucatan-1430-opcion-de-hostal-desde-128-pesos-la-noche-con-desayuno-incluido/
56,2017-12-27,"Tokio, Japón",,CDMX,11676.0,http://www.vuelax.com/2017/12/27/cdmx-a-tokio-japon-11676-opcion-de-hostal-desde-378-pesos-la-noche-con-desayuno-incluido/
57,2017-12-27,Dubai,,CDMX,12987.0,http://www.vuelax.com/2017/12/27/cdmx-a-dubai-12987/
58,2017-12-27,"El Cairo, Egipto",,CDMX,10694.0,http://www.vuelax.com/2017/12/27/cdmx-a-el-cairo-egipto-10694-opcion-de-hostal-desde-188-pesos-con-desayuno-incluido-en-habitacion-privada/
59,2017-12-26,Las Vegas,,CDMX y 23 ciudades más,3604.0,http://www.vuelax.com/2017/12/26/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-las-vegas-36/
60,2017-12-26,Roma,,L.A.,7713.0,http://www.vuelax.com/2017/12/26/l-a-a-roma-7713/
61,2017-12-26,Phuket,,CDMX,11531.0,http://www.vuelax.com/2017/12/26/cdmx-a-phuket-11531/
62,2017-12-26,Bogotá,,CUN,4077.0,http://www.vuelax.com/2017/12/26/cun-a-bogota-4077/
63,2017-12-26,Toronto,,CDMX,4643.0,http://www.vuelax.com/2017/12/26/cdmx-a-toronto-4643-opcion-de-hostal-desde-444-pesos-la-noche/
64,2017-12-26,Cancún,,Monterrey,1567.0,http://www.vuelax.com/2017/12/26/monterrey-a-cancun-1567/
65,2017-12-25,Vancouver,,CDMX,4079.0,http://www.vuelax.com/2017/12/25/cdmx-a-vancouver-4079-2/
66,2017-12-25,"Houston, TX",,CDMX y 23 ciudades más,3185.0,http://www.vuelax.com/2017/12/25/cdmx-y-23-ciudades-mas-a-houston-tx-3185/
67,2017-12-24,NYC,,CDMX,4186.0,http://www.vuelax.com/2017/12/24/cdmx-a-nyc-4186/
68,2017-12-24,Vancouver,,CDMX,4172.0,http://www.vuelax.com/2017/12/24/cdmx-a-vancouver-4172/
69,2017-12-23,Mazatlán,,"CDMX, MTY, GDL",3519.0,http://www.vuelax.com/2017/12/23/vuelo-hotel-cdmx-mty-gdl-a-mazatlan-3519/
70,2017-12-23,Ártico,,CDMX,9539.0,http://www.vuelax.com/2017/12/23/cdmx-a-artico-9539-temporada-de-auroras/
71,2017-12-23,Vancouver,,CDMX,4079.0,http://www.vuelax.com/2017/12/23/cdmx-a-vancouver-4079/
72,2017-12-22,París,,"Cancun, GDL, MTY, SLP y Silao",10945.0,http://www.vuelax.com/2017/12/22/cancun-gdl-mty-slp-y-silao-a-paris-10945-opcion-de-hostal-desde-564-pesos-la-noche-con-desayuno-incluido/
73,2017-12-21,París,,"MTY, GDL y CUN",10850.0,http://www.vuelax.com/2017/12/21/mty-gdl-y-cun-a-paris-10850/
74,2017-12-21,P. Escondido,,CDMX,1172.0,http://www.vuelax.com/2017/12/21/cdmx-a-p-escondido-1172/
75,2017-12-21,"Varadero, Cuba",,CDMX,4010.0,http://www.vuelax.com/2017/12/21/cdmx-a-varadero-cuba-4010/
76,2017-12-21,"Santa Clara, Cuba",,CDMX,3882.0,http://www.vuelax.com/2017/12/21/cdmx-a-santa-clara-cuba-3882/
77,2017-12-21,"Cusco, Perú",,CDMX,6941.0,http://www.vuelax.com/2017/12/21/cdmx-a-cusco-peru-6941-opcion-de-hostal-desde-173-pesos-la-noche-con-desayuno-incluido/
78,2017-12-20,"San José, Costa Rica",,CDMX y 23 ciudades más,3232.0,http://www.vuelax.com/2017/12/20/cdmx-y-23-ciudades-mas-a-san-jose-costa-rica-3232-opcion-de-hostal-desde/
79,2017-12-20,Sudáfrica,,CDMX,20614.0,http://www.vuelax.com/2017/12/20/cdmx-a-sudafrica-20614/
80,2017-12-20,Cancún,,CDMX,1640.0,http://www.vuelax.com/2017/12/20/cdmx-a-cancun-1640-opcion-de-renta-de-auto-desde-47-pesos-por-3-dias/
81,2017-12-20,Japón,,CDMX,10967.0,http://www.vuelax.com/2017/12/20/cdmx-a-japon-10967/
82,2017-12-20,"Katmandú, Nepal",,GDL y CDMX,14515.0,http://www.vuelax.com/2017/12/20/gdl-y-cdmx-a-katmandu-nepal-14515-opcion-de-hostal-desde-191-pesos-la-noche/
83,2017-12-19,Cancún,,Aguascalientes,1478.0,http://www.vuelax.com/2017/12/19/aguascalientes-a-cancun-1478/
84,2017-12-19,Hawaii,,Mérida,7285.0,http://www.vuelax.com/2017/12/19/merida-a-hawaii-7285/
85,2017-12-19,NYC,,CDMX y 23 ciudades más,4796.0,http://www.vuelax.com/2017/12/19/cdmx-y-23-ciudades-mas-a-nyc-4796-opcion-de-hostal-desde-635-pesos-la-noche/
86,2017-12-19,China,,Canadá,7260.0,http://www.vuelax.com/2017/12/19/canada-a-china-7260/
87,2017-12-19,Toronto,,CDMX,5601.0,http://www.vuelax.com/2017/12/19/cdmx-a-toronto-5601-opcion-de-hostal-desde-423-pesos-la-noche/
88,2017-12-18,"San Jose, Costa Rica",,"CDMX, GDL y MTY",4358.0,http://www.vuelax.com/2017/12/18/vuelo-hotel-cdmx-gdl-y-mty-a-san-jose-costa-rica-4358/
89,2017-12-18,Vancouver,,CDMX,4636.0,http://www.vuelax.com/2017/12/18/cdmx-a-vancouver-4636-vuelos-directos/
90,2017-12-18,Tel Aviv,,Toronto,6492.0,http://www.vuelax.com/2017/12/18/toronto-a-tel-aviv-6492/
91,2017-12-18,Reikiavik,,Toronto,4107.0,http://www.vuelax.com/2017/12/18/toronto-a-reikiavik-3863-opcion-de-hostal-desde-540-pesos-la-noche/
92,2017-12-18,Guatemala,,CDMX,3281.0,http://www.vuelax.com/2017/12/18/cdmx-a-guatemala-3281/
93,2017-12-18,CDMX,,Varadero,3853.0,http://www.vuelax.com/2017/12/18/cdmx-a-la-habana-varadero-a-cdmx-3853-opcion-de-hostal-desde-229-pesos-la-noche/
94,2017-12-16,"San Antonio, TX",,CDMX,3976.0,http://www.vuelax.com/2017/12/16/cdmx-a-san-antonio-tx-3976-opcion-de-renta-de-auto-desde-1318-pesos-por-3-dias/
95,2017-12-16,Panamá,,GDL,4181.0,http://www.vuelax.com/2017/12/16/gdl-a-panama-4181/
96,2017-12-15,Japón,,CDMX,11620.0,http://www.vuelax.com/2017/12/15/cdmx-a-japon-11620/
97,2017-12-15,Nueva Orleans,,CUN y CDMX,3737.0,http://www.vuelax.com/2017/12/15/cun-y-cdmx-a-nueva-orleans-3737/
98,2017-12-14,"Berlín, Alemania",,LA,7261.0,http://www.vuelax.com/2017/12/14/la-a-berlin-alemania-7261-opcion-de-hostal-desde-398-pesos-la-noche/
99,2017-12-14,Reikiavik,,Toronto,4356.0,http://www.vuelax.com/2017/12/14/toronto-a-reikiavik-4356/
100,2017-12-14,Tailandia,,CDMX,11791.0,http://www.vuelax.com/2017/12/14/cdmx-a-tailandia-11791/
101,2017-12-14,"Milan, Italia",,CDMX,13265.0,http://www.vuelax.com/2017/12/14/cdmx-a-milan-italia-13265-opcion-de-hostal-desde-681-pesos-la-noche-con-desayuno-incluido/
102,2017-12-13,Phuket,,Vancouver,8704.0,http://www.vuelax.com/2017/12/13/vancouver-a-phuket-8704/
103,2017-12-13,Honolulú,,Mérida,7760.0,http://www.vuelax.com/2017/12/13/merida-a-honolulu-7760/
104,2017-12-13,"Vancouver, Canadá",,CDMX,4841.0,http://www.vuelax.com/2017/12/13/cdmx-a-vancouver-canada-4841-opcion-de-hostal-desde-531-pesos-la-noche-con-desayuno/
105,2017-12-12,La Habana,,CUN,3055.0,http://www.vuelax.com/2017/12/12/cun-a-la-habana-3055-vuelos-directos/
106,2017-12-12,"Nueva Delhi, India",,CDMX,14201.0,http://www.vuelax.com/2017/12/12/cdmx-a-nueva-delhi-india-14201-opcion-de-hostal-desde-206-pesos-la-noche-con-desayuno-incluido/
107,2017-12-11,Toronto,,CUN,4049.0,http://www.vuelax.com/2017/12/11/cun-a-toronto-4049-opcion-de-hostal-desde-419-pesos-la-noche/
108,2017-12-11,Ártico,,CDMX,9502.0,http://www.vuelax.com/2017/12/11/cdmx-a-artico-9502-temporada-de-auroras/
109,2017-12-11,Playa del Carmen,,"CDMX, GDL, MTY, Leon y Puebla",4394.0,http://www.vuelax.com/2017/12/11/vuelo-hotel-todo-incluido-cdmx-gdl-mty-leon-y-puebla-a-playa-del-carmen-4394/
110,2017-12-09,NYC,,CUN,3804.0,http://www.vuelax.com/2017/12/09/cun-a-nyc-3804/
111,2017-12-09,Chile,,CDMX,8432.0,http://www.vuelax.com/2017/12/09/cdmx-a-chile-8432-vuelos-directos/
112,2017-12-08,Panama,,Hotel. Guadalajara,5393.0,http://www.vuelax.com/2017/12/08/vuelo-hotel-guadalajara-a-panama-5393/
113,2017-12-08,"La Paz, BCS",,GDL,1256.0,http://www.vuelax.com/2017/12/08/gdl-a-la-paz-bcs-1256/
114,2017-12-08,Lima,,CDMX,5783.0,http://www.vuelax.com/2017/12/08/cdmx-a-lima-5783/
115,2017-12-08,Alemania,,CUN,10932.0,http://www.vuelax.com/2017/12/08/cun-a-alemania-10932/
116,2017-12-07,Tulum,,"Hotel. CDMX, GDL, MTY, QRO y León",2997.0,http://www.vuelax.com/2017/12/07/vuelo-hotel-cdmx-gdl-mty-qro-y-leon-a-tulum-2997/
117,2017-12-07,España,,CDMX,12727.0,http://www.vuelax.com/2017/12/07/cdmx-a-espana-12727/
118,2017-12-07,Miami,,CDMX,3645.0,http://www.vuelax.com/2017/12/07/cdmx-a-miami-3645/
119,2017-12-07,Cancún,,CDMX,1585.0,http://www.vuelax.com/2017/12/07/cdmx-a-cancun-1585-opcion-de-hostal-desde-244-pesos-la-noche-con-desayuno-incluido/
120,2017-12-06,"Santo Domingo, República Dominicana",,Hotel. Desde todo México. CDMX y 23 ciudades más,9171.0,http://www.vuelax.com/2017/12/06/vuelo-hotel-desde-todo-mexico-cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-9171/
121,2017-12-06,Amsterdam,,CDMX y 23 ciudades más,12878.0,http://www.vuelax.com/2017/12/06/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-amsterdam-12878/
122,2017-12-06,"París, Francia",,CDMX y 23 ciudades más,12885.0,http://www.vuelax.com/2017/12/06/desde-todo-mexico-cdmx-y-23-ciudades-mas-a-paris-francia-12885/
123,2017-12-06,Chile,,CDMX,8403.0,http://www.vuelax.com/2017/12/06/cdmx-a-chile-8403/
124,2017-12-06,"Moscú, Rusia",,CDMX y GDL,12849.0,http://www.vuelax.com/2017/12/06/cdmx-y-gdl-a-moscu-rusia-12849/
125,2017-12-06,Huatulco,,CDMX,1444.0,http://www.vuelax.com/2017/12/06/cdmx-a-huatulco-1444/
126,2017-12-06,Islandia,,Canadá,6316.0,http://www.vuelax.com/2017/12/06/canada-a-islandia-6316/
127,2017-12-06,"Vancouver, Canadá",,CDMX,4813.0,http://www.vuelax.com/2017/12/06/cdmx-a-vancouver-canada-4813-opcion-de-hostal-desde-660-pesos-la-noche-con-desayuno-incluido-2/
128,2017-12-05,Cancún,,"CDMX, MTY, GDL, León, TIJ y SLP",2873.0,http://www.vuelax.com/2017/12/05/vuelo-hotel-cdmx-mty-gdl-leon-tij-y-slp-a-cancun-2873/
129,2017-12-05,CDMX,,Tuxtla,1772.0,http://www.vuelax.com/2017/12/05/cdmx-a-palenque-tuxtla-a-cdmx-1772/
130,2017-12-05,Corea,,CDMX,12999.0,http://www.vuelax.com/2017/12/05/cdmx-a-corea-12999/
131,2017-12-05,"Santo Domingo, República Dominicana",,CDMX y 23 ciudades más,7444.0,http://www.vuelax.com/2017/12/05/cdmx-y-23-ciudades-mas-a-santo-domingo-republica-dominicana-7444-opcion-de-hostal-desde-279-pesos-con-desayuno-incluido/
132,2017-12-04,"Varadero, Cuba",,CDMX,3916.0,http://www.vuelax.com/2017/12/04/cdmx-a-varadero-cuba-3916/
133,2017-12-04,Los Angeles,,CDMX,3767.0,http://www.vuelax.com/2017/12/04/cdmx-a-los-angeles-3767/
134,2017-12-04,"Tokio, Japón",,CDMX,14690.0,http://www.vuelax.com/2017/12/04/vuelo-directo-cdmx-a-tokio-japon-14690/
135,2017-12-04,La Habana,,CUN,2560.0,http://www.vuelax.com/2017/12/04/cun-a-la-habana-2560/
136,2017-12-02,China,,CDMX,12281.0,http://www.vuelax.com/2017/12/02/cdmx-a-china-12281/
137,2017-12-01,Guatemala,,CDMX,3601.0,http://www.vuelax.com/2017/12/01/cdmx-a-guatemala-3601/
138,2017-12-01,Yellowknife,,CDMX,5623.0,http://www.vuelax.com/2017/12/01/cdmx-a-yellowknife-5623/
139,2017-12-01,"Toronto, Canadá",,CUN,3918.0,http://www.vuelax.com/2017/12/01/cun-a-toronto-canada-3918/
140,2017-11-30,"Seúl, Corea",,L.A.,8177.0,http://www.vuelax.com/2017/11/30/l-a-a-seul-corea-8177/
141,2017-11-30,Boston,,CDMX,3725.0,http://www.vuelax.com/2017/11/30/cdmx-a-boston-3725/
142,2017-11-30,Chicago,,CUN,2770.0,http://www.vuelax.com/2017/11/30/cun-a-chicago-2770/
143,2017-11-30,La Habana,,Cancún,2985.0,http://www.vuelax.com/2017/11/30/cancun-a-la-habana-2985-opcion-de-hostal-desde-230-pesos-la-noche/
144,2017-11-29,París,,LA,7785.0,http://www.vuelax.com/2017/11/29/la-a-paris-7785-opcion-de-hostal-desde-564-pesos-la-noche-con-desayuno-incluido/
145,2017-11-29,Lima,,CDMX,5696.0,http://www.vuelax.com/2017/11/29/cdmx-a-lima-5696/
146,2017-11-29,"Osaka, Japón",,GDL,15344.0,http://www.vuelax.com/2017/11/29/gdl-a-osaka-japon-15344-opcion-de-hostal-desde-428-pesos-la-noche/
147,2017-11-29,"Cusco, Perú",,CDMX,6731.0,http://www.vuelax.com/2017/11/29/cdmx-a-cusco-peru-6731-opcion-de-hostal-desde-173-pesos-la-noche-con-desayuno-incluido/
148,2017-11-28,Roma,,LA,7651.0,http://www.vuelax.com/2017/11/28/la-a-roma-7651-opcion-de-hostal-desde-287-pesos-la-noche-con-desayuno-incluido/
149,2017-11-28,Beijing,,Vancouver,7139.0,http://www.vuelax.com/2017/11/28/vancouver-a-beijing-7139/
150,2017-11-28,Tokio,,GDL,14086.0,http://www.vuelax.com/2017/11/28/sin-pasar-eeuu-gdl-a-tokio-14086-opcion-de-hostal-desde-365-pesos-la-noche-con-desayuno-incluido/
151,2017-11-28,"Vancouver, Canadá",,CDMX,4813.0,http://www.vuelax.com/2017/11/28/cdmx-a-vancouver-canada-4813-opcion-de-hostal-desde-660-pesos-la-noche-con-desayuno-incluido/
152,2017-11-28,Alaska,,"Vallarta, GDL y CDMX",8238.0,http://www.vuelax.com/2017/11/28/vallarta-gdl-y-cdmx-a-alaska-8238/
153,2017-11-27,"Phuket, Tailandia",,Hotel. CDMX,12531.0,http://www.vuelax.com/2017/11/27/vuelo-hotel-cdmx-a-phuket-tailandia-12531/
154,2017-11-27,"Honolulu, Hawaii",,CDMX,9542.0,http://www.vuelax.com/2017/11/27/cdmx-a-honolulu-hawaii-9542/
155,2017-11-27,"Bali, Indonesia",,GDL,12323.0,http://www.vuelax.com/2017/11/27/gdl-a-bali-indonesia-12323-opcion-de-hostal-desde-79-pesos-la-noche/
156,2017-11-27,Orlando,,CUN,2127.0,http://www.vuelax.com/2017/11/27/cun-a-orlando-2127/
157,2017-11-26,Egipto,,CUN,14542.0,http://www.vuelax.com/2017/11/26/cun-a-egipto-14542/
158,2017-11-25,Beijing,,CDMX,11901.0,http://www.vuelax.com/2017/11/25/cdmx-a-beijing-12901/
159,2017-11-25,"Osaka, Japón",,CDMX,16665.0,http://www.vuelax.com/2017/11/25/sin-pasar-eeuu-cdmx-a-osaka-japon-16665-opcion-de-hostal-desde-418-pesos-la-noche/
160,2017-11-24,"Rio, Brasil",,Hotel. CDMX,8779.0,http://www.vuelax.com/2017/11/24/vuelo-hotel-cdmx-a-rio-brasil-8779-disponible-en-semana-santa/
161,2017-11-24,Tokio,,GDL,14677.0,http://www.vuelax.com/2017/11/24/sin-pasar-eeuu-gdl-a-tokio-14677-opcion-de-hostal-desde-365-pesos-la-noche-con-desayuno-incluido/
162,2017-11-24,Río de Janeiro,,CDMX,6940.0,http://www.vuelax.com/2017/11/24/cdmx-a-rio-de-janeiro-6940/
163,2017-11-23,"Santiago, Chile",,CDMX,8458.0,http://www.vuelax.com/2017/11/23/cdmx-a-santiago-chile-9663-opcion-de-hostal-desde-251-pesos-la-noche-con-desayuno-incluido/
164,2017-11-23,NYC,,CDMX y 23 ciudades más,4987.0,http://www.vuelax.com/2017/11/23/cdmx-y-23-ciudades-mas-a-nyc-4987-opcion-de-hostal-desde-542-pesos-la-noche/
165,2017-11-23,Shanghai,,CDMX,13361.0,http://www.vuelax.com/2017/11/23/cdmx-a-shanghai-13361/
166,2017-11-23,"Calgary, Canadá",,CDMX,5291.0,http://www.vuelax.com/2017/11/23/cdmx-a-calgary-canada-5212-opcion-de-hostal-desde-485-pesos-la-noche-con-desayuno-incluido/
167,2017-11-23,Madrid,,CDMX y 23 ciudades más,14090.0,http://www.vuelax.com/2017/11/23/cdmx-y-23-ciudades-mas-a-madrid-14090-opcion-de-hostal-desde-372-pesos-la-noche-con-desayuno-incluido/
168,2017-11-22,Tuxtla Gutiérrez,,GDL,1412.0,http://www.vuelax.com/2017/11/22/gdl-a-tuxtla-gutierrez-1412-opcion-de-hostal-desde-150-pesos-la-noche-con-desayuno-habitacion-privada-desde-280-pesos/
169,2017-11-22,"Phuket, Tailandia",,CDMX,11386.0,http://www.vuelax.com/2017/11/22/cdmx-a-phuket-tailandia-11386/
170,2017-11-22,Bélgica,,CUN,8879.0,http://www.vuelax.com/2017/11/22/cun-a-belgica-8879/
171,2017-11-22,Egipto,,CUN,15044.0,http://www.vuelax.com/2017/11/22/cun-a-egipto-15044/
172,2017-11-21,Hawaii,,Mérida,7714.0,http://www.vuelax.com/2017/11/21/merida-a-hawaii-7714/
173,2017-11-21,Madrid,,CUN,9504.0,http://www.vuelax.com/2017/11/21/cun-a-madrid-9504/
174,2017-11-20,Los Angeles,,CDMX,3803.0,http://www.vuelax.com/2017/11/20/cdmx-a-los-angeles-3803/
175,2017-11-20,Los Cabos,,"CDMX, GDL, MTY, León, VER y SLP",2993.0,http://www.vuelax.com/2017/11/20/vuelo-hotel-cdmx-gdl-mty-leon-ver-y-slp-a-los-cabos-2993/
176,2017-11-19,Tijuana,,CDMX,1896.0,http://www.vuelax.com/2017/11/19/cdmx-a-tijuana-1896/
177,2017-11-19,Playa del Carmen,,"4 días, 3 noches. CDMX, GDL, MTY, SLP, León, PUE, VER",2950.0,http://www.vuelax.com/2017/11/19/vuelo-hotel-4-dias-3-noches-cdmx-gdl-mty-slp-leon-pue-ver-a-playa-del-carmen-2950/
178,2017-11-18,Cancún,,CDMX,1589.0,http://www.vuelax.com/2017/11/18/cdmx-a-cancun-1589/
179,2017-11-18,Medellín,,CDMX,4289.0,http://www.vuelax.com/2017/11/18/cdmx-a-medellin-4289/
180,2017-11-18,"Cali, Colombia",,CDMX,4923.0,http://www.vuelax.com/2017/11/18/cdmx-a-cali-colombia-4923/
181,2017-11-17,Río de Janeiro,,CDMX,7093.0,http://www.vuelax.com/2017/11/17/cdmx-a-rio-de-janeiro-7093/
182,2017-11-16,La Habana,,"CDMX, MTY, GDL, Leon, TIJ, VER y CUN",6173.0,http://www.vuelax.com/2017/11/16/todo-incluido-cdmx-mty-gdl-leon-tij-ver-y-cun-a-la-habana/
183,2017-11-16,Ártico,,CDMX,5965.0,http://www.vuelax.com/2017/11/16/cdmx-a-artico-5965/
184,2017-11-16,Montreal,,Cancún,3985.0,http://www.vuelax.com/2017/11/16/cancun-a-montreal-3985/
185,2017-11-16,Hawaii,,Mérida,7774.0,http://www.vuelax.com/2017/11/16/merida-a-hawaii-7774/
186,2017-11-16,La Habana,,Cancún,2894.0,http://www.vuelax.com/2017/11/16/cancun-a-la-habana-2894-opcion-de-hostal-desde-230-pesos-la-noche/
187,2017-11-15,Orlando,,CDMX,3490.0,http://www.vuelax.com/2017/11/15/cdmx-a-orlando-3490/
188,2017-11-15,"La Habana, Cuba",,CDMX y 23 ciudades más,3467.0,http://www.vuelax.com/2017/11/15/cdmx-y-23-ciudades-mas-a-la-habana-cuba-3788-opcion-de-hostal-desde-229-pesos-la-noche/
189,2017-11-14,Cancún,,"Hotel. CDMX, MTY, GDL, León y VER",3715.0,http://www.vuelax.com/2017/11/14/mix-vuelo-hotel-cdmx-mty-gdl-leon-y-ver-a-cancun-3715/
190,2017-11-14,Toronto,,"CDMX, CUN, GDL y MTY",5902.0,http://www.vuelax.com/2017/11/14/cdmx-cun-gdl-y-mty-a-toronto-5902/
